Id,PID,Garage Finish,Garage Cars,SalePrice,Combined Area,House Age,Garage Age,Years since Remod/Add,Total Rooms AbvGrd,Combined House Qual,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
2438,528275080,3.0,2.0,215000,3302.0,6,6.0,6,12,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,532378110,1.0,1.0,127000,2340.0,48,48.0,0,8,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,905452160,3.0,1.0,128000,2710.0,56,56.0,12,6,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,533238045,2.0,3.0,267916,3912.0,0,0.0,0,8,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,903233180,1.0,1.0,127500,2811.0,76,29.0,57,7,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,908128060,2.0,2.0,198500,2594.0,6,6.0,6,10,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,527302050,3.0,2.0,175500,3420.0,27,27.0,27,9,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2132,907192040,3.0,2.0,217500,3313.0,7,7.0,7,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,903426180,1.0,2.0,149500,3422.0,95,95.0,60,11,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
420,527455280,2.0,2.0,148800,2640.0,43,43.0,5,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2333,527212030,3.0,3.0,556581,5576.0,1,1.0,0,15,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
632,535152230,2.0,2.0,156500,3398.0,52,52.0,52,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2800,907285100,2.0,2.0,237000,3535.0,11,11.0,10,11,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,534276160,3.0,1.0,120000,2121.0,49,49.0,22,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1734,528221050,3.0,2.0,203000,3040.0,2,2.0,2,8,288.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,527182020,2.0,2.0,130000,2856.0,19,19.0,19,7,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1282,535476370,2.0,2.0,167900,2833.0,44,44.0,44,9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2688,903425340,1.0,2.0,129000,2496.0,36,36.0,36,7,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,535180070,1.0,1.0,134450,2753.0,49,49.0,10,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2067,905226050,1.0,2.0,112000,2808.0,89,0.0,0,9,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2115,906403060,2.0,2.0,207000,3421.0,19,19.0,19,10,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754,903430070,0.0,0.0,62500,3168.0,87,87.0,59,13,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1079,528188150,2.0,2.0,154000,2864.0,5,5.0,4,9,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2615,535404080,1.0,1.0,129900,1940.0,49,49.0,49,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329,923225440,1.0,1.0,85000,1984.0,34,34.0,34,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,902401010,1.0,1.0,116900,1971.0,82,26.0,58,6,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
416,527455060,1.0,2.0,148500,2736.0,31,31.0,31,10,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284,908226130,1.0,1.0,80000,1876.0,69,69.0,60,6,96.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,905108170,1.0,2.0,152000,2692.0,24,24.0,24,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
275,908102110,1.0,1.0,155891,1692.0,56,56.0,56,7,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,903401070,1.0,2.0,165000,2720.0,87,30.0,57,8,216.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,528456160,2.0,2.0,204500,3112.0,1,1.0,0,6,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1910,534479140,1.0,1.0,146500,2684.0,65,65.0,12,9,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381,527356040,2.0,2.0,157000,3350.0,31,31.0,31,9,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1323,902405070,1.0,2.0,184000,4150.0,118,58.0,9,12,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2432,528235050,3.0,2.0,183200,2685.0,4,4.0,3,10,384.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,905200220,1.0,1.0,139000,2472.0,47,47.0,47,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1107,528365060,2.0,3.0,341000,4712.0,15,15.0,14,12,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,527451180,1.0,1.0,96000,1734.0,39,39.0,39,7,162.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,908208020,2.0,2.0,140000,2682.0,7,7.0,6,7,144.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,902402010,1.0,2.0,149700,3071.0,53,53.0,14,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2356,527376090,2.0,2.0,153500,2625.0,31,31.0,31,8,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1554,910251050,1.0,2.0,13100,1220.0,56,56.0,56,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,907262030,2.0,2.0,224900,3195.0,5,5.0,5,11,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,528488120,1.0,2.0,176000,2976.0,1,1.0,1,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,533130170,3.0,2.0,285000,5096.0,15,15.0,7,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1779,528429110,1.0,3.0,282922,3703.0,0,0.0,0,8,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2569,535125060,3.0,2.0,226000,3568.0,40,40.0,40,11,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2334,527212040,3.0,3.0,361919,4476.0,0,0.0,0,13,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2330,527210030,3.0,3.0,457347,4866.0,1,1.0,0,15,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2119,906475170,3.0,2.0,279000,3238.0,31,31.0,31,6,512.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,924100040,2.0,2.0,196000,3848.0,32,32.0,32,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,527359050,2.0,2.0,152000,2939.0,33,33.0,33,8,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
670,535402330,1.0,4.0,200000,4850.0,40,40.0,40,16,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2760,906392120,3.0,3.0,294900,3914.0,1,1.0,0,9,800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,531376090,2.0,3.0,224243,3688.0,1,1.0,0,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2835,908227010,1.0,2.0,92000,2698.0,91,32.0,56,9,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,528221090,3.0,2.0,179540,2584.0,0,0.0,0,11,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,528166060,3.0,3.0,386250,5752.0,6,6.0,6,10,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2287,923228200,3.0,1.0,106500,1819.0,37,37.0,37,5,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,528477050,3.0,3.0,310000,3836.0,1,1.0,1,13,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,528348030,3.0,3.0,252000,4051.0,9,9.0,9,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2206,909254130,1.0,1.0,164000,2804.0,66,66.0,57,9,189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,528222080,3.0,2.0,177594,2584.0,0,0.0,0,10,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,903232190,3.0,2.0,123900,2192.0,74,31.0,30,6,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,909275310,1.0,3.0,239000,4858.0,89,89.0,57,13,216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,923201020,1.0,2.0,169000,2860.0,45,45.0,33,8,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,528228325,3.0,2.0,234000,3351.0,3,3.0,2,9,448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,914475030,2.0,2.0,173000,2785.0,32,32.0,32,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,527402200,3.0,2.0,149000,2488.0,40,40.0,40,6,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1139,531376070,3.0,2.0,170000,2807.0,1,1.0,1,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
518,528458020,3.0,2.0,225000,3401.0,1,1.0,0,8,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,905201020,3.0,1.0,144900,2220.0,45,45.0,5,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,908102170,2.0,1.0,144000,2728.0,42,42.0,42,7,180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,528228440,3.0,2.0,192000,2955.0,6,6.0,5,8,512.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,535353040,1.0,1.0,145500,2292.0,57,57.0,4,6,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2600,535377100,1.0,1.0,86900,1448.0,106,106.0,8,6,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
617,534475185,2.0,2.0,149500,3515.0,56,56.0,56,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2209,909256120,1.0,1.0,119750,2114.0,69,69.0,57,6,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,907418020,2.0,2.0,173900,2814.0,1,1.0,0,9,288.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,534275010,1.0,1.0,136500,2468.0,45,45.0,45,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2323,527146135,3.0,2.0,270000,5367.0,12,12.0,12,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,905202230,2.0,2.0,235000,3418.0,48,48.0,33,5,216.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,528290190,2.0,2.0,156000,2214.0,10,10.0,9,10,252.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,531375130,1.0,2.0,153000,2804.0,6,5.0,5,8,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
973,923203190,3.0,2.0,165000,2850.0,10,10.0,10,7,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,527212050,3.0,3.0,325000,4282.0,3,3.0,1,14,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2218,909281020,1.0,2.0,140000,2611.0,66,41.0,57,7,135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,903453080,1.0,2.0,202500,3693.0,44,44.0,44,12,162.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,528180140,3.0,3.0,367294,4456.0,0,0.0,0,9,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,916403230,2.0,2.0,175000,3570.0,20,20.0,19,7,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2858,909275230,1.0,3.0,140000,3115.0,91,8.0,36,8,252.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,916403040,1.0,2.0,174000,3033.0,22,22.0,22,8,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1088,528235180,3.0,2.0,190000,2422.0,3,3.0,3,7,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,902105060,0.0,0.0,129000,1968.0,99,99.0,7,9,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1896,534425015,2.0,2.0,200000,3754.0,48,48.0,16,8,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
628,535126010,3.0,1.0,193500,3547.0,41,41.0,41,11,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1212,534403050,2.0,2.0,145000,2688.0,44,44.0,44,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2864,909280070,1.0,2.0,218000,3144.0,77,43.0,56,9,252.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,905451050,2.0,2.0,135000,2057.0,54,4.0,4,8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,534475160,2.0,1.0,146500,3308.0,54,54.0,54,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1716,528174010,2.0,2.0,194700,3184.0,2,2.0,1,8,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1130,528488140,3.0,2.0,230348,2898.0,1,0.0,0,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,903234050,1.0,1.0,109500,2480.0,87,87.0,60,6,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2886,913350030,3.0,2.0,242500,3826.0,27,27.0,27,8,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,527190050,2.0,2.0,239000,3335.0,19,19.0,19,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2583,535301150,2.0,1.0,156000,2386.0,52,52.0,6,7,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1206,534277060,1.0,1.0,109008,2166.0,51,44.0,51,6,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2242,910206010,1.0,1.0,68104,1101.0,68,57.0,57,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,528363020,2.0,3.0,290000,4494.0,13,13.0,13,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,534401110,2.0,2.0,159000,2922.0,44,44.0,44,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1223,534453140,1.0,1.0,87000,1485.0,71,71.0,58,6,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,907252120,2.0,2.0,272000,3852.0,9,9.0,8,8,512.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,907414040,1.0,2.0,198000,3174.0,1,1.0,0,8,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,902109120,1.0,2.0,119164,2897.0,68,50.0,23,10,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2745,905477010,0.0,0.0,93000,1124.0,52,52.0,52,6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,528280180,2.0,2.0,226750,3305.0,8,8.0,7,11,336.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,535353140,1.0,2.0,95000,3097.0,109,89.0,39,9,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198,903228150,1.0,1.0,139900,2508.0,62,62.0,60,8,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,534451150,0.0,0.0,76500,2034.0,70,70.0,44,7,54.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,535380110,1.0,1.0,86900,1652.0,68,11.0,3,5,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1599,923227030,1.0,1.0,152500,2530.0,40,40.0,40,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,908250090,2.0,1.0,99000,2127.0,55,55.0,55,6,144.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,534450150,0.0,0.0,82500,1128.0,69,69.0,59,6,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,531451030,2.0,2.0,179200,3679.0,15,15.0,15,7,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2712,905105010,3.0,1.0,142500,2404.0,40,40.0,40,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2051,905101070,1.0,2.0,115400,2450.0,43,43.0,43,6,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1863,534104090,3.0,2.0,226000,3636.0,6,6.0,6,10,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2510,533212130,2.0,2.0,144152,2280.0,1,1.0,1,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1069,528178090,3.0,3.0,370000,5250.0,5,5.0,5,12,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,923276030,1.0,2.0,149900,2161.0,26,26.0,26,6,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,528221100,2.0,2.0,172785,2613.0,0,0.0,0,11,288.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,535451110,2.0,2.0,129000,2448.0,57,27.0,5,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,527302175,1.0,2.0,181000,3383.0,30,30.0,11,9,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2578,535178100,2.0,1.0,148000,2728.0,50,50.0,50,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2824,908130020,0.0,0.0,117250,1828.0,4,4.0,4,5,288.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,528228435,3.0,2.0,192500,3358.0,4,4.0,3,9,448.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,909451150,3.0,2.0,151000,2724.0,28,28.0,28,9,216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,907203060,1.0,2.0,112500,2225.0,35,27.0,35,6,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,903205085,1.0,2.0,144000,2577.0,87,35.0,57,7,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,528186130,2.0,3.0,370967,4544.0,1,0.0,0,8,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,527453130,1.0,2.0,149900,2751.0,35,35.0,35,9,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,907192030,2.0,2.0,195000,2984.0,7,7.0,7,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,527165100,3.0,2.0,163900,2258.0,15,15.0,15,10,336.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,905352010,3.0,2.0,182000,3264.0,23,23.0,23,9,216.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,916382100,3.0,3.0,410000,5006.0,1,1.0,1,11,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
